,UserName,Timestamp,Embedded_text,scores,sentiment_score,overall_sentiment
402,@the_hindu,2023-01-13T14:10:07.000Z,"According to images released by the National Remote Sensing Centre of the #ISRO, #Joshimath has witnessed a rapid subsidence of nearly 5.4 cm in the past 12 days. The report stated that a subsidence of nearly 9 cm was recorded between April-November 2022.
thehindu.com
ISRO report says Joshimath sank by 5.4 cm in just 12 days
The land subsidence in Uttarkhand’s Joshimath was nearly 9 cm in seven months between April-November 2022.
1
11
37
6,467","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
403,@GReportIndia,2023-01-13T10:35:20.000Z,"Uttarakhand's #Joshimath, a mountain village located at an elevation of 6,000 feet in the #Chamoli district, is 'sinking' due to the continued subsidence of the land in the area.   #Joshimathcrisis #joshimathsinking #JoshimathEmergency #ISRO
groundreport.in
Joshimath Sinking: town sank 5.4 cm in last 12 days: ISRO report
Uttarakhand's Joshimath, a mountain village located at an elevation of 6,000 feet in the Chamoli district, is 'sinking' due to the continued subsidence of
96","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
404,@agk4444,2023-01-13T08:32:08.000Z,"NRSC studying in detail Joshimath sinking with satellite images (Ld)
#NRSC #Joshimath #Ld #socialnewsxyz
socialnews.xyz
NRSC studying in detail Joshimath sinking with satellite images (Ld)
Chennai/Dehradun, Jan 13 (SocialNews.XYZ) The National Remote Sensing Centre (NRSC) is analysing in detail the satellite images of the land subsidence at [...]
27","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
405,@TheOutFable,2023-01-13T07:45:05.000Z,"Subsidence zone of Joshimath sank 5.4cm in 12 days between December 2022 and January 2023: ISRO

#isro #joshimath #news #treading
outfable.com
Subsidence zone of Joshimath sank 5.4cm in 12 days between December 2022 and January 2023: ISRO
The Indian Space Research Organization’s National Remote Sensing Center has released satellite images of Joshimath,...
61","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
406,@bsindia,2023-01-13T03:17:13.000Z,"In #Isro's preliminary report, satellite images, the entire town, including the Army's helipad and the Narasimha temple, has been marked as sensitive zone.

#Joshimath #Uttarakhand
business-standard.com
Isro's preliminary report, satellite images show entire Joshimath may sink
The National Remote Sensing Centre of Isro has released satellite images of Joshimath and a preliminary report on land subsidence which shows that the entire town may sink
6
11
2,942","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
407,@dimribrijesh,2023-01-13T02:02:18.000Z,"This is actual cause of #Joshimath crisis, but no one going to talk about this..
@pushkardhami
 @narendramodi
 @nitin_gadkari
ब्राह्मण!!
@Nanakaufeku
·
13 Jan
Replying to @ChamoliDm, @pushkardhami and @ANI
https://twitter.com/PiramPrem/status/1613397335673016322?t=IJnl7YjZHUIRYsUyWDlK3g&s=19…
47","{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.7126}",-0.7126,neg
408,@boomlive_in,2023-01-13T07:04:42.000Z,"The National Remote Sensing Centre of #ISRO has released satellite images of #Joshimath in Uttarakhand showing rapid subsidence of the area. Between December 27, 2022 and January 8, 2023, the town sank 5.4 cm

#NRSC
boomlive.in
Joshimath Sank 5cm In 12 Days: ISRO Releases Satellite Images | BOOM
Roads, buildings and over 700 houses have developed cracks in Joshimath prompting the authorities to declare it a disaster-prone zone.
1
1
527","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
409,@manoj2594,2023-01-13T11:06:22.000Z,"Hope we minimise the losses to max extent possible.
#Joshimath
Sadhguru
@SadhguruJV
·
11 Jan
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
24","{'neg': 0.113, 'neu': 0.68, 'pos': 0.207, 'compound': 0.5719}",0.5719,pos
410,@businessupturn,2023-01-13T05:37:25.000Z,"Entire Joshimath may sink, ISRO report shows
#ISRO #Joshimath #Joshimathissinking #Nation
businessupturn.com
Entire Joshimath may sink, ISRO report shows
Preliminary findings, the entire town of Joshimath may sink, and the Army's helipad and the Narasimha temple are sensitive zones.
55","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
411,@SocialNewsXYZ,2023-01-13T08:32:10.000Z,"NRSC studying in detail Joshimath sinking with satellite images (Ld)
#NRSC #Joshimath #Ld #socialnewsxyz
socialnews.xyz
NRSC studying in detail Joshimath sinking with satellite images (Ld)
Chennai/Dehradun, Jan 13 (SocialNews.XYZ) The National Remote Sensing Centre (NRSC) is analysing in detail the satellite images of the land subsidence at [...]
50","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
412,@LokMarg,2023-01-13T10:28:31.000Z,"‘Not Just Joshimath, Entire Uttarakhand is Sitting on a Powder Keg,’ says environmentalist Suresh Nautiyal 

#Joshimath #CharDhamProject #Uttarakhand #Hills #HimalayanEcology #JoshimathSubsidence #Eviction #ConstructionInHills #HillsInfra 
@UKPP_greens
lokmarg.com
‘Not Just Joshimath, Entire Uttarakhand is Sitting on a Powder Keg’
Suresh Nautiyal, a veteran environmentalist based in Uttarakhand, says consecutive governments have systematically blown away the gains of Chipko Movement
2
41","{'neg': 0.0, 'neu': 0.957, 'pos': 0.043, 'compound': 0.34}",0.34,pos
413,@WIONews,2023-01-13T12:10:30.000Z,"Analysis of satellite imagery from Indian and foreign sources has revealed that the extent of 'sinkage' at the #Joshimath town in India's Uttarakhand was a total of 14 cm, over a total time period of 9 months

(Report by 
@sdhrthmp
)
wionews.com
Joshimath 'sank' 8.9 cm in 7 months, 5.4 cm in 12 days: ISRO and Foreign satellite imagery
Analysis of satellite imagery from Indian and foreign sources has revealed that the extent of 'sinkage' at the Joshimath hilltop city in India's Uttarakhand was a total of 14 cm, over a total time...
1
3
9
2,881","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
414,@mountainkaboy,2023-01-13T11:48:44.000Z,"#Joshimath #Joshimathcrisis 
Joshimath sinking: Navi Mumbai environmentalist writes to PM Modi, Prez Murmu to set up Hill Regulation Authority

https://freepressjournal.in/mumbai/joshimath-sinking-navi-mumbai-environmentalist-writes-to-pm-modi-prez-murmu-to-set-up-hill-regulation-authority…

by 
@natconnectnow
freepressjournal.in
Joshimath sinking: Navi Mumbai environmentalist writes to PM Modi, Prez Murmu to set up Hill...
47","{'neg': 0.0, 'neu': 0.967, 'pos': 0.033, 'compound': 0.0772}",0.0772,pos
415,@htTweets,2023-01-13T14:07:49.000Z,"The process for the demolition of two hotels namely Malari Inn and Mount View, which were the first two structures to be demolished in land subsidence-hit #Joshimath gathered pace.

(Reports Amit Bathla & Ajay Ramola)
hindustantimes.com
Joshimath: Demolition of two hotels underway; cracks appear in Karanprayag homes
On Friday, the authorities began the demolition of hotel Mount View along with Malari Inn at around 7:30am, the officials said
2
8
1,792","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
416,@newslaundry,2023-01-13T02:30:00.000Z,"The facts tracing the #Joshimath disaster to earlier policies are clear.

While some newspapers and digital platforms have carried excellent explainers that an interested reader can plough through, it is not enough.

 
@kalpana1947
newslaundry.com
Joshimath’s story dates back decades. That’s why media must dig deep
9
17
3,202","{'neg': 0.073, 'neu': 0.766, 'pos': 0.16, 'compound': 0.5994}",0.5994,pos
417,@romolabutalia,2023-01-13T12:53:10.000Z,"#Joshimath https://hindustantimes.com/cities/dehradun-news/form-committee-of-experts-on-land-subsidence-in-joshimath-hc-tells-state-govt-101673533755434.html… Imperative that positive action is taken to prevent disasters. Too much at stake. 
@Snigdha89525567
 @atulsati1
 @rastafaribaba
 @down2earthindia
 @shivaniazadTOI
 @vimlendu
 @ThereIsNoEarthB
 . Please also see court order in thread.
hindustantimes.com
Form committee of experts on land subsidence in Joshimath: HC tells state govt
The Uttarakhand high court has also directed the state government to ensure strict compliance of ban on constructions in and around Joshimath
1
1
4
122","{'neg': 0.094, 'neu': 0.781, 'pos': 0.125, 'compound': 0.1027}",0.1027,pos
418,@CNNnews18,2023-01-13T10:29:54.000Z,"#LIVE | Watch latest updates on #ShankarMishra's new claim in #AirIndia urination case, #AmitShah in #JammuKashmir, #Joshimath sinking and other top news stories.
56:58
266 viewers
News18
@CNNnews18
#LIVE | Watch The Top News Of The Day
3
1,166","{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.3818}",0.3818,pos
419,@telugustop,2023-01-13T08:44:03.000Z,"Uttarakhand CM holds emergency meet on Joshimath situation http://dlvr.it/Sgpmtn #Emergency #Joshimath #Pushkar #Uttarakhand
telugustop.com
Uttarakhand CM Holds Emergency Meet On Joshimath Situation
Joshimath, Jan 13 : An Emergency Cabinet Meeting Led By Uttarakhand Chief Minister Pushkar Singh Dhami Is Being Held Here On Friday To Discuss Several Important Issues, Including Compensation, In...
100","{'neg': 0.135, 'neu': 0.833, 'pos': 0.031, 'compound': -0.7184}",-0.7184,neg
420,@abhinavthaparuk,2023-01-13T11:36:55.000Z,"जोशीमठ आपदा पर सरकार की NTPC चुप्पी क्यों ??

मुख्यमंत्री का काम क्या कम्बल बांटना है ?

जय नरसिंह देवता ! जय बद्री विशाल 

#savejoshimath #uttarakhandfirst #हम_बदलाव_लाएंगे_नया_उत्तराखंड_बनाएँगे   #Joshimath #NTPC #ABPNews
@abhinavthaparuk
 @ntpclimited
 @narendramodi
8
16
15
357","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
421,@BhaiJagtap1,2023-01-13T10:53:17.000Z,"जोशीमठ, उत्तराखंड की रुला देने वाली तस्वीर.!! 

#Joshimathcrisis 
#Joshimath
4
41
101
2,195","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
422,@ladlihumhadevki,2023-01-13T19:00:34.000Z,"बात निकली है, तो दूर तक जाएगी।
#जोशीमठ #जोशीमठ_बचाओ 
#JoshimathIsSinking #Joshimath
0:43
192 views
1
11
20
436","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
423,@surabhi_tiwari_,2023-01-13T07:42:09.000Z,"पलायन करते इन परिवारों का दुख सिर्फ जोशीमठ के लोग ही समझ सकते हैं।
दिल दुखने वाली तस्वीर।
#Joshimathcrisis #Joshimath #JoshimathIsSinking #joshimathsinking
6
13
92
4,414","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
424,@bjpkuldeepkumar,2023-01-13T13:46:19.000Z,"आज सचिवालय में #जोशीमठ भू-धंसाव के संबंध में मा० मुख्यमंत्री श्री 
@pushkardhami
 जी के नेतृत्व में आयोजित मंत्रिमंडल की बैठक में आपदा प्रभावितों की तत्कालिक सहायता हेतु ₹1.5 लाख की धनराशि अवमुक्त।
@bjp4india
 @BJP4UK
 @narendramodi
 #Joshimath #JoshimathUttarakhand #joshimathsinking
1
13
59
510","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
425,@Devbhoomidialo,2023-01-13T15:30:09.000Z,"जोशीमठ त्रासदी में हम सबको एक साथ एकजुट होकर स्थानीय लोगों के साथ खड़े रहना है। क्योंकि बिखरे हुए लोग इतिहास बन जाते हैं, और एकजुट समाज नया इतिहास लिखता है।
#JoshimathLandSinking 
#joshimath 
#rehabilitation 
#JoshimathNews 
#UnitedUttarakhand
2
6
22
773","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
426,@TheHintNews,2023-01-13T12:09:26.000Z,"उत्तराखंड : जोशीमठ में इमारतों में आ रही दरारों के बीच इलाके में हुई बर्फबारी।

#Joshimath
2:18
16 views
35","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
427,@Rameshbhimtal,2023-01-13T04:38:41.000Z,"काश़ ऐसा पहले कर लिया होता।
#जोशीमठ_बचाओ 
#Joshimath
5
30
98
2,679","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
428,@Bharat24Up,2023-01-13T05:18:19.000Z,"जोशीमठ के पास औली में बर्फ़बारी से लोगों की मुश्किलें बढ़ीं......

Watch : https://bit.ly/3XpkYtl

#Joshimath  #Bharat24WithUttarakhand #Bharat24Digital 
@iamsachindubey
 @palakprakash20
@pushkardhami
2
51","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
429,@SanghviMahaveer,2023-01-13T04:33:23.000Z,"पाप से धरती फटी
अधर्म से आसमान
अत्याचार से कापि इंसानियत
राज कर रहे हैवान
जिनकी होगी ताकत अपूर्व
जिनका होगा निशाना अभेद
जो करेंगे इनका सर्वनाश
वो कहलाएंगे त्रिदेव #JoshimathIsSinking #Joshimath
3
2
162","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
430,@saritatiwariuk,2023-01-13T07:56:50.000Z,"Joshimath: मलारी इन और माउंट व्यू होटल तोड़ने की कार्रवाई फिर शुरू

#joshimath

Report : 
@kamaljoshimath
1
4
19
850","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
431,@Pamphlet_in,2023-01-13T13:04:20.000Z,"#Joshimath में विस्थापन की माँग के बहाने जानिए वो क़िस्सा जब 1962 में #IndiraGandhi ने हिमाचल स्थित लेप्चा के लोगों का विस्थापन किया था - 

 जोशीमठ के मुद्दे पर पूरा वीडियो इस लिंक पर देखें 

- https://youtu.be/Jz6tQrorxf0

#Uttarakhand
2:13
387 views
10
33
937","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
432,@Bharat24Up,2023-01-13T05:13:48.000Z,"सीएम धामी ने बुलाई कैबिनेट बैठक, जोशीमठ पुनर्वास और राहत पैकेज पर फैसला आज....

Watch : https://bit.ly/3XpkYtl

#Joshimath  #Bharat24WithUttarakhand #Bharat24Digital 
@iamsachindubey
 @palakprakash20
 @pushkardhami
4
64","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
433,@Pamphlet_in,2023-01-13T13:04:20.000Z,"#Joshimath में विस्थापन की माँग के बहाने जानिए वो क़िस्सा जब 1962 में #IndiraGandhi ने हिमाचल स्थित लेप्चा के लोगों का विस्थापन किया था - 

 जोशीमठ के मुद्दे पर पूरा वीडियो इस लिंक पर देखें 

- https://youtu.be/Jz6tQrorxf0

#Uttarakhand
Watch now at youtu.be
387 views
0:02 / 2:14
10
33
937","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
434,@Bharat24Up,2023-01-13T05:13:48.000Z,"सीएम धामी ने बुलाई कैबिनेट बैठक, जोशीमठ पुनर्वास और राहत पैकेज पर फैसला आज....

Watch : https://bit.ly/3XpkYtl

#Joshimath  #Bharat24WithUttarakhand #Bharat24Digital 
@iamsachindubey
 @palakprakash20
 @pushkardhami
0:57
18 views
4
64","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
435,@IndiaToday,2023-01-14T15:35:45.000Z,"Joshimath sinking: ISRO report on how town sank goes missing from govt website.
(
@JournoAshutosh
 )
#Joshimath #ITVideo
6
17
39
7,225","{'neg': 0.109, 'neu': 0.891, 'pos': 0.0, 'compound': -0.296}",-0.296,neg
436,@down2earthindia,2023-01-14T04:30:00.000Z,"Over 700 houses in #Joshimath developed cracks since the beginning of the month.  

Why is this happening? Researchers explain: https://downtoearth.org.in/news/natural-disasters/sinking-town-probe-ntpc-project-say-experts-as-subsidence-creates-panic-in-joshimath-86971…

by 
@rajusajwan
#joshimathsinking #Joshimathcrisis
1
59
109
9,674","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
437,@judedavid21,2023-01-14T07:39:53.000Z,"We need more people like the dynamic 
@SujataIndia1st
 to save what's remaining of #Joshimath and to prevent these kind of tragedies happening elsewhere.
0:44
71 views
3
4
193","{'neg': 0.092, 'neu': 0.631, 'pos': 0.278, 'compound': 0.6689}",0.6689,pos
438,@RitikaChandola,2023-01-14T13:24:43.000Z,"“India is ready for a ‘two-and-a-half front war” 

- Late Shri Army Chief General Bipin Rawat was  referring to Pakistan, China and the internal conflicts in 2017. 
@ashu_nauty
 

 #Joshimath #joshimathsinking #uttarakhand
From 
The Pamphlet
5
23
73
2,831","{'neg': 0.068, 'neu': 0.866, 'pos': 0.066, 'compound': -0.0258}",-0.0258,neg
439,@judedavid21,2023-01-14T07:39:53.000Z,"We need more people like the dynamic 
@SujataIndia1st
 to save what's remaining of #Joshimath and to prevent these kind of tragedies happening elsewhere.
71 views
0:02 / 0:45
3
4
193","{'neg': 0.089, 'neu': 0.641, 'pos': 0.27, 'compound': 0.6689}",0.6689,pos
440,@RitikaChandola,2023-01-14T13:24:43.000Z,"“India is ready for a ‘two-and-a-half front war” 

- Late Shri Army Chief General Bipin Rawat was  referring to Pakistan, China and the internal conflicts in 2017. 
@ashu_nauty
 

 #Joshimath #joshimathsinking #uttarakhand
1:08
2,001 views
From 
The Pamphlet
5
23
73
2,831","{'neg': 0.063, 'neu': 0.876, 'pos': 0.061, 'compound': -0.0258}",-0.0258,neg
441,@feedmileapp,2023-01-14T06:00:31.000Z,"The satellite images show that the Joshimath-Auli sank by 5.4 cm in last 12 days, said ISRO report.

#feedmile #isro #joshimath #auli #sinkingtown #uttarakhand #cracked
2
1
5
145","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
442,@AishwaryaBhat10,2023-01-14T14:23:52.000Z,"They are not illegal encroachers...They are legit residents of this devbhumi, living here from generations.They deserve justice.Lets be the voice joshimath needs.We firmly stand with our Garhwali brothers and sisters.#JoshimathIsSinking #Joshimath #uttarakhand
5
290","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.4449}",0.4449,pos
443,@INCdilse,2023-01-14T03:32:32.000Z,"So the first priority of Modi and #Uttarakhand RSS BJP govt is to save the #NTPC project. 

#JoshimathKoBachanaHai can wait!

#JoshimathIsSinking #Joshimath #JoshimathSubsidence
29","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.5411}",0.5411,pos
444,@shreesthetics,2023-01-14T13:02:08.000Z,"And when I said HEAVEN, I meant this! 
Everytime I remember the experience of visiting #Joshimath I feel the most beautiful feeling. The feels of mountains, the feels of god residing there, the spiritual feeling. Everything so heavenly!
2
2
185","{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9569}",0.9569,pos
445,@reshma_alamD,2023-01-14T10:10:34.000Z,"In the first attempt to save #Joshimath from destruction, the Govt has ordered all agencies not to share information about crisis with media or social media !
6
41
72
3,077","{'neg': 0.261, 'neu': 0.655, 'pos': 0.084, 'compound': -0.777}",-0.777,neg
446,@Anirudh_Agrawal,2023-01-14T16:42:36.000Z,"Within two weeks, #Joshimath became a ghost town. Imagine what would happen to us after the Climate Change Tipping Point.
25
1,014","{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.3182}",-0.3182,neg
447,@feedmileapp,2023-01-14T12:00:32.000Z,"Centre rules out correlations of sinking Joshimath with NTPC -Tapovan Vishnugad hydropower project.

#feedmile #Joshimath #NTPC #tunnel #Tapovan #hydropower
1
5
169","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
448,@nikhil_lakhwani,2023-01-14T14:22:04.000Z,"'Crack' story of #Joshimath
4
138","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
449,@ians_india,2023-01-14T10:39:29.000Z,"Local residents organised a front against #NTPC in #Joshimath, by putting up posters demanding their exit from the holy city. Meanwhile, cracks have also appeared on the platform of the Auli ropeway.

#JoshimathCrisis
1
5
12
1,405","{'neg': 0.054, 'neu': 0.946, 'pos': 0.0, 'compound': -0.2263}",-0.2263,neg
450,@sweta_goswami,2023-01-14T06:21:13.000Z,"#Replug
#Joshimath Sinking: Tunnel one km away from Joshimath and 600 metres underground, NTPC officials tell power ministry.
⁦
@moneycontrolcom
⁩
moneycontrol.com
Joshimath Sinking: Tunnel one km away from Joshimath and 600 metres underground, NTPC officials...
The Jal Shakti ministry has appointed a panel which is investigating the Joshimath subsidence incident and the panel does not include any representatives from the power ministry or NTPC.
3
3
131","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
451,@laxmi407,2023-01-14T15:32:43.000Z,"This is what happens when media becomes mouthpiece of govt instead of people. #Joshimath residents had been complaining about cracks for years but media busy with Hindu muslim agenda and Modi propaganda, never echoed their voices.
2
6
347","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4404}",-0.4404,neg
452,@Anilcherukara,2023-01-14T18:31:23.000Z,"#Joshimath 

Is an act of God 

Because we chose to communalise 

#Haldwani 

It is #Karma it won’t wait long these days 

We have to see both are disasters and give dignity to the affected citizens
101","{'neg': 0.124, 'neu': 0.762, 'pos': 0.114, 'compound': -0.1027}",-0.1027,neg
453,@kartikeya_1975,2023-01-14T11:08:43.000Z,"By not sharing government data on #Joshimath subsidence, the issue will not disappear into the thin air. At least data has provoked an informed debate. Lack of data means poor debate. Strange
5
12
29
2,612","{'neg': 0.275, 'neu': 0.686, 'pos': 0.039, 'compound': -0.8388}",-0.8388,neg
454,@MirrorNow,2023-01-14T14:56:22.000Z,"#Joshimath | OPPOSITION ACCUSES GOVT OF A MEDIA GAG 

After ISRO withdrew its #JoshimathIsSinking report just a day after releasing it, Opposition has now lashed out at Centre. 
@kharge
 has asked the Prime Minister to not target the messenger! 
@ranjeetadadwal
 reports
4
15
27
1,902","{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.762}",-0.762,neg
455,@kailash125125,2023-01-14T18:00:34.000Z,"#Joshimath #sank by five #centimetres in 12 days between #December & #January, show #ISRO images

Uttarakhand’s Joshimath town sank by 5.4 centimeters between December 27 and January 8, images released by the Indian Space Research Organisation showed, reported PTI.
2
2
76","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
456,@Kuldeepkathai14,2023-01-14T14:16:50.000Z,"Fault of 
@ntpclimited
 is they never and even today apolozise for keeping #Joshimath out of  affected area of tapovan vishnugad power project
2
70","{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.5106}",-0.5106,neg
457,@MirrorNow,2023-01-14T10:56:41.000Z,"Demolitions and dismantling are underway in #Joshimath. The residents of the area have been brought to safety.
@gauravnewsman
 reports
2:40
119 views
1
343","{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.4215}",0.4215,pos
458,@EconomicTimes,2023-01-14T11:35:30.000Z,"'#Joshimath sank over 5 cm in just 12 days': #ISRO satellite report highlights

Full Report | https://bit.ly/3H4sEvw
11
19
3,792","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
459,@RubyGuha,2023-01-14T18:13:16.000Z,"Talk about own people are suffering in #Joshimath
Yogi Devnath
@YogiDevnath2
·
14 Jan
पाकिस्तान में बहुत लम्बी लाइनें लगी हैं...फटान के टिकट के लिए नहीं, आटे के लिए।
3
5
153","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
460,@NewscheckerIn,2023-01-14T03:41:11.000Z,"Here’s the truth behind viral image of fractured mountainside claimed to be from Joshimath
#Uttarakhand #Joshimath #FactCheck
newschecker.in
Viral Image Of Cracked and Fissured Mountainside Is From Peru, Not Joshimath - Newschecker
A mountainside with gigantic fissures said to be from Joshimath, a city in Chamoli district of Uttarakhand, where almost a week after cracks appeared in many
2
2
136","{'neg': 0.0, 'neu': 0.959, 'pos': 0.041, 'compound': 0.3182}",0.3182,pos
461,@dramitmanohar,2023-01-14T14:42:15.000Z,"#NDMA gives gag order restraining all agencies including #ISRO to stop creating confusion, giving interviews to media and posting on social media regarding #Joshimath crisis.
1
77","{'neg': 0.307, 'neu': 0.563, 'pos': 0.13, 'compound': -0.743}",-0.743,neg
462,@legallyspking,2023-01-14T14:56:10.000Z,"Joshimath Tragedy: Petition to be Heard on Monday by Three Judge Bench Headed by CJI
@Ashish_sinhaa
#Joshimath #JoshimathIsSinking #JoshimathLandslide #SaveJoshimath 

https://legallyspeakings.com/legally-speaking/suprem-court/joshimath-tragedy-petition-to-be-heard-on-monday-by-three-judge-bench-headed-by-cji/…
60","{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.6597}",-0.6597,neg
463,@TheQuint,2023-01-14T20:30:30.000Z,"#Video | The city of #Joshimath in the Chamoli district of #Uttarakhand is sinking. The homes of the residents, along with their lives, are being uprooted.
thequint.com
Joshimath Residents Struggle as Homes Uprooted, Lives Torn Apart
Over 131 families have been evacuated so far, and 723 buildings in the city have been found damaged with cracks.
4
12
1,938","{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.7351}",-0.7351,neg
464,@MirrorNow,2023-01-14T05:23:21.000Z,"Following the #Uttarakhand cabinet meeting, the state Chief Secretary said that eight institutes are studying the reasons behind land subsidence in #Joshimath. 
@gauravnewsman
 reports
1
1
299","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
465,@DhirandraSawan,2023-01-14T17:23:43.000Z,"#Joshimath Disaster in Uttrakhand is man made disaster only in name of development not God made disaster , remember this now
37","{'neg': 0.454, 'neu': 0.546, 'pos': 0.0, 'compound': -0.9339}",-0.9339,neg
466,@amitsengupta01,2023-01-14T12:21:34.000Z,"Why #Joshimath is sinking? What are the reasons? | #Geography #JoshimathIsSinking
youtube.com
Why Joshimath is sinking? What are the reasons? | Geography
Why Joshimath is sinking? What are reasons behind the massive cracks in Joshimath, Uttarakhand?#joshimath #geography #joshimathsinking Podcast available on:-...
13
74
3,908","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
467,@jainYodha,2023-01-14T13:53:40.000Z,"It's so disheartening to see people of #Joshimath leaving their own homes to somewhere else. 
It takes a life of a person to build his house with some dream to live with the family under one single roof.
41","{'neg': 0.077, 'neu': 0.873, 'pos': 0.05, 'compound': -0.2716}",-0.2716,neg
468,@SanjivRanjanJh1,2023-01-14T17:49:18.000Z,"Religion suppressing scientific community for the sake of hiding own incompetency. #Joshimath
Ravi Nair
@t_d_h_nair
·
14 Jan
In short, Amit Shah ordered the scientific community not to publicly discuss and express their views about the sinking of Joshimath.
This is just like the Bhakts' superman saying ""“Na koi hamari seema mein ghus aaya hai, na hi koi ghusa hua hai.""
1
63","{'neg': 0.035, 'neu': 0.926, 'pos': 0.039, 'compound': 0.0772}",0.0772,pos
469,@News9Tweets,2023-01-14T11:17:01.000Z,"Satellite images of Uttarakhand's #Joshimath released by #ISRO showed that the Himalayan town sank at a rapid pace of 5.4 cm in just 12 days

https://news9live.com/india/joshimath-crisis-after-isro-shares-satellite-images-ndma-issues-gag-order-au1779-2025482…

#JoshimathIsSinking #Joshimathcrisis #joshimathsinking #JoshimathEmergency #Uttarakhand
1
1
350","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
